gender,Occupation,Work,Rest,Sleep,Exercise,Lifespan
Female,Retail Worker,8.35,4.18,8.48,3.0,95
Female,Driver,11.93,5.86,3.21,3.0,82
Male,Entrepreneur,15.57,1.0,5.34,2.09,69
Female,Healthcare Worker,9.01,6.66,7.86,0.46,73
Female,Scientist,10.87,3.03,9.85,0.24,64
Male,Teacher,6.98,8.77,6.74,1.51,90
Female,Consultant,7.68,8.63,6.15,1.53,94
Male,Driver,8.92,6.27,7.64,1.17,91
Male,Manual Laborer,10.81,6.12,6.47,0.59,76
Female,Driver,10.06,2.68,8.98,2.28,72
Male,Artist,8.49,6.99,7.89,0.64,98
Male,Teacher,0.48,20.69,0.19,2.64,86
Male,Healthcare Worker,11.15,2.74,8.48,1.64,53
Female,Manager,10.89,4.93,8.0,0.19,66
Female,Manager,11.16,3.02,7.5,2.32,77
Female,Engineer,8.93,7.66,7.16,0.25,89
Male,Manager,9.2,5.1,9.51,0.2,74
Male,Technician,9.55,3.78,9.2,1.47,72
Male,Teacher,8.71,9.57,4.72,1.0,79
Male,Manager,11.01,3.98,7.36,1.65,78
Male,Consultant,11.96,2.72,8.06,1.25,78
Female,Healthcare Worker,10.57,1.82,9.34,2.26,70
Male,Artist,6.25,9.57,6.96,1.23,74
Female,Retail Worker,9.08,5.63,8.08,1.21,74
Male,Office Worker,9.82,3.66,7.52,3.0,75
Female,Manual Laborer,9.56,6.86,5.88,1.69,72
Male,Retail Worker,9.9,7.3,6.79,0.0,77
Male,Manual Laborer,8.49,9.86,5.65,0.0,87
Female,Teacher,0.19,23.93,0.03,0.0,51
Female,Consultant,9.93,3.4,9.81,0.85,79
Female,Engineer,7.67,5.92,8.57,1.84,71
Male,Technician,8.46,8.24,4.29,3.0,90
Male,Technician,8.92,3.31,8.77,3.0,88
Female,Technician,8.9,3.17,9.41,2.52,74
Female,Manager,9.17,8.95,5.03,0.85,88
Male,Manual Laborer,8.15,6.47,7.17,2.22,88
Male,Manager,11.19,2.07,9.17,1.57,78
Female,Scientist,10.6,5.57,5.55,2.29,88
Female,Office Worker,9.19,5.44,7.7,1.66,76
Female,Teacher,6.1,7.9,7.0,3.0,100
Female,Manager,12.11,1.0,7.89,3.0,92
Male,Manager,8.29,5.24,9.94,0.53,73
Male,Retail Worker,6.03,6.78,8.18,3.0,92
Female,Teacher,7.38,6.38,7.75,2.49,96
Male,Technician,7.32,5.76,7.92,3.0,82
Male,Manager,10.85,7.1,6.05,0.0,71
Male,Scientist,19.67,2.31,2.02,0.0,29
Female,Healthcare Worker,8.11,7.79,7.01,1.09,87
Female,Entrepreneur,15.91,1.0,4.82,2.27,70
Female,Driver,10.5,2.27,8.42,2.81,76
Male,Freelancer,11.62,1.4,7.99,2.99,66
Male,Freelancer,7.1,7.19,6.93,2.78,83
Male,Teacher,6.06,8.12,8.6,1.21,83
Male,Engineer,9.06,6.09,6.78,2.07,75
Female,Driver,9.91,7.02,6.4,0.68,85
Female,Technician,8.09,6.27,8.15,1.49,97
Female,Freelancer,7.89,4.88,8.47,2.76,100
Male,Engineer,7.05,6.28,8.0,2.67,84
Male,Retail Worker,9.96,5.48,8.08,0.48,82
Male,Office Worker,7.42,6.62,7.18,2.78,85
Male,Manual Laborer,9.29,4.64,7.37,2.69,92
Female,Teacher,6.81,12.54,3.58,1.07,84
Female,Technician,7.06,9.23,6.99,0.71,71
Female,Retail Worker,6.79,9.12,5.31,2.78,91
Female,Office Worker,3.88,2.29,17.52,0.31,47
Male,Artist,4.04,11.11,6.8,2.05,93
Female,Driver,10.81,4.9,6.17,2.12,82
Male,Technician,9.7,2.89,9.3,2.11,70
Male,Engineer,7.61,10.34,6.05,0.0,83
Male,Engineer,9.64,6.67,5.43,2.26,82
Male,Consultant,11.53,3.78,5.69,3.0,85
Male,Manager,9.31,5.06,6.99,2.64,81
Female,Manager,11.83,3.59,7.98,0.6,73
Male,Manual Laborer,9.72,4.36,6.99,2.94,89
Male,Scientist,9.52,7.0,6.07,1.42,84
Male,Freelancer,6.94,6.53,7.94,2.59,98
Female,Freelancer,8.84,8.78,4.83,1.55,100
Male,Manager,9.91,4.92,7.58,1.59,63
Male,Engineer,9.73,7.29,6.54,0.44,84
Female,Freelancer,9.62,4.91,7.17,2.3,83
Male,Entrepreneur,11.26,1.0,9.83,1.92,64
Female,Office Worker,9.49,4.54,8.5,1.47,82
Female,Entrepreneur,11.0,3.2,7.33,2.48,76
Female,Engineer,9.29,7.38,6.93,0.4,87
Female,Technician,7.43,6.52,7.05,3.0,98
Male,Retail Worker,6.58,6.67,8.27,2.49,83
Male,Scientist,8.38,7.29,7.32,1.0,83
Female,Driver,9.57,5.43,7.4,1.6,84
Female,Healthcare Worker,10.4,9.53,4.07,0.0,80
Female,Entrepreneur,14.25,3.52,4.05,2.18,75
Male,Driver,10.83,6.49,6.19,0.48,65
Female,Scientist,7.75,8.89,5.83,1.53,86
Female,Driver,9.44,7.64,6.9,0.02,80
Female,Consultant,9.06,5.06,9.14,0.74,73
Male,Consultant,9.01,6.47,6.99,1.53,83
Female,Manager,10.4,5.71,5.99,1.91,85
Female,Scientist,10.06,5.19,6.39,2.36,81
Female,Freelancer,5.08,9.66,7.42,1.85,91
Female,Teacher,8.28,6.8,7.28,1.64,100
Male,Manager,13.96,1.2,7.1,1.74,66
Male,Scientist,10.06,8.25,5.69,0.0,79
Male,Entrepreneur,14.79,1.0,6.18,2.03,69
Male,Teacher,6.91,9.88,6.76,0.45,77
Male,Manual Laborer,9.87,5.67,7.43,1.04,93
Female,Manual Laborer,11.07,6.63,5.29,1.01,76
Female,Consultant,8.45,8.02,6.86,0.67,89
Male,Freelancer,8.05,8.22,6.41,1.32,75
Female,Manual Laborer,8.39,9.56,6.05,0.0,94
Female,Healthcare Worker,10.0,4.47,7.53,2.01,100
Male,Office Worker,8.34,7.92,6.59,1.15,77
Male,Healthcare Worker,0.1,20.35,1.84,1.71,60
Male,Retail Worker,7.4,6.76,7.33,2.52,93
Male,Freelancer,0.28,20.19,0.77,2.76,89
Male,Engineer,7.93,6.57,6.5,3.0,82
Male,Driver,10.25,6.0,7.75,0.0,67
Female,Technician,8.61,6.49,8.85,0.05,87
Female,Retail Worker,9.38,6.87,5.04,2.7,92
Female,Technician,9.21,3.88,9.76,1.15,69
Male,Office Worker,8.61,5.35,8.85,1.19,82
Male,Engineer,9.74,6.08,6.98,1.2,95
Male,Freelancer,7.02,9.42,6.17,1.4,98
Male,Office Worker,7.81,8.33,7.13,0.73,59
Female,Entrepreneur,12.37,2.27,8.46,0.9,74
Female,Freelancer,11.91,3.66,6.8,1.62,82
Female,Entrepreneur,11.64,1.0,9.76,1.6,78
Female,Scientist,10.42,3.76,8.16,1.66,88
Male,Office Worker,23.04,0.92,0.04,0.0,25
Female,Manager,10.54,6.91,6.46,0.09,94
Female,Manager,8.44,6.11,6.45,3.0,97
Male,Driver,8.95,5.1,7.58,2.37,81
Male,Scientist,8.03,8.42,6.63,0.92,92
Female,Engineer,7.66,7.68,6.27,2.4,89
Female,Driver,11.11,5.16,5.91,1.82,75
Female,Technician,7.01,7.37,6.62,3.0,91
Male,Teacher,6.2,9.53,8.02,0.25,89
Female,Teacher,8.3,6.07,8.14,1.48,97
Female,Freelancer,6.5,11.46,5.34,0.71,72
Male,Engineer,7.89,6.64,8.09,1.38,95
Female,Manager,13.32,4.47,5.55,0.66,80
Female,Technician,7.11,8.4,8.47,0.02,85
Male,Retail Worker,7.93,4.08,10.26,1.73,78
Female,Entrepreneur,13.35,1.0,6.89,2.76,78
Female,Office Worker,19.11,4.5,0.39,0.0,48
Male,Entrepreneur,0.18,20.97,1.67,1.18,69
Female,Engineer,9.16,7.33,5.82,1.7,61
Male,Retail Worker,9.05,6.49,7.88,0.58,86
Male,Scientist,8.99,10.39,4.62,0.0,85
Male,Technician,9.27,7.74,6.1,0.88,86
Female,Retail Worker,9.29,7.83,6.77,0.11,92
Male,Retail Worker,7.74,7.89,8.37,0.0,78
Male,Engineer,7.65,6.82,8.91,0.63,79
Male,Teacher,8.38,4.68,7.94,3.0,98
Male,Freelancer,9.76,8.25,4.89,1.1,89
Male,Entrepreneur,14.52,1.0,6.51,1.97,65
Female,Healthcare Worker,11.9,1.11,8.74,2.25,75
Female,Freelancer,9.82,6.37,5.62,2.19,93
Female,Artist,9.65,5.09,6.81,2.45,90
Male,Consultant,8.08,6.83,7.85,1.24,80
Male,Scientist,8.9,3.86,8.48,2.76,86
Female,Healthcare Worker,11.68,3.84,7.76,0.73,83
Female,Manager,11.7,2.1,8.81,1.38,86
Male,Freelancer,4.71,1.84,16.86,0.59,57
Male,Artist,4.75,9.12,7.85,2.27,75
Female,Engineer,9.56,4.36,8.9,1.18,77
Female,Manual Laborer,8.04,8.63,7.33,0.0,90
Female,Scientist,8.34,8.22,6.88,0.55,74
Female,Office Worker,9.1,5.99,6.65,2.27,91
Female,Entrepreneur,13.1,1.0,8.9,1.0,79
Male,Retail Worker,8.59,6.22,8.08,1.11,75
Female,Teacher,7.39,7.52,7.53,1.56,72
Female,Freelancer,6.83,9.28,6.05,1.84,83
Female,Artist,4.89,11.23,6.08,1.79,93
Female,Engineer,7.62,10.34,5.59,0.45,94
Male,Manager,11.39,1.0,8.77,2.84,72
Male,Entrepreneur,14.07,1.0,6.33,2.6,70
Female,Artist,4.6,7.48,9.15,2.76,84
Male,Scientist,7.17,3.76,10.19,2.87,89
Male,Freelancer,7.05,12.13,4.82,0.0,78
Male,Entrepreneur,12.89,1.0,8.27,1.83,77
Female,Technician,9.39,6.06,6.07,2.49,98
Male,Artist,8.03,5.82,7.52,2.63,94
Female,Scientist,9.3,7.51,7.2,0.0,100
Female,Manual Laborer,9.03,6.81,7.1,1.05,80
Male,Manual Laborer,3.01,0.33,19.95,0.71,32
Female,Entrepreneur,10.11,3.69,7.96,2.24,92
Female,Scientist,7.52,9.1,7.14,0.23,100
Female,Artist,8.71,4.81,8.92,1.56,80
Male,Healthcare Worker,11.53,2.99,7.4,2.07,88
Female,Scientist,8.92,6.63,7.58,0.87,93
Female,Artist,8.52,5.64,9.16,0.69,88
Female,Manager,13.43,1.89,6.73,1.95,76
Male,Driver,9.23,3.67,9.06,2.04,87
Female,Engineer,8.49,3.87,9.4,2.24,74
Male,Healthcare Worker,11.42,3.81,6.98,1.79,73
Female,Healthcare Worker,10.99,4.4,8.22,0.38,71
Male,Driver,10.58,4.21,8.35,0.85,64
Female,Artist,5.8,10.16,7.44,0.6,84
Female,Entrepreneur,15.6,1.0,6.13,1.26,68
Female,Consultant,9.12,2.63,9.74,2.51,95
Female,Healthcare Worker,11.58,1.0,10.5,0.92,58
Male,Driver,0.6,20.28,0.33,2.78,61
Male,Manager,13.91,1.0,7.27,1.82,84
Female,Healthcare Worker,11.79,1.45,8.98,1.78,82
Female,Teacher,0.42,22.07,0.73,0.78,71
Male,Healthcare Worker,9.79,5.99,6.45,1.77,65
Male,Office Worker,8.5,8.01,6.89,0.6,96
Female,Manager,9.78,3.14,8.11,2.98,82
Female,Manager,12.91,3.32,6.45,1.32,77
Female,Office Worker,8.31,8.5,6.27,0.92,94
Female,Driver,11.66,1.91,9.06,1.38,73
Female,Consultant,6.02,11.52,4.47,1.99,85
Female,Office Worker,9.86,6.64,6.94,0.57,77
Female,Entrepreneur,12.25,2.36,8.02,1.36,66
Male,Manager,11.93,1.6,9.2,1.27,77
Female,Driver,8.77,5.51,7.6,2.13,92
Female,Teacher,6.68,11.88,5.44,0.0,76
Female,Scientist,9.72,2.24,9.28,2.76,61
Male,Manual Laborer,9.59,3.19,8.87,2.35,77
Female,Retail Worker,9.26,3.68,8.83,2.23,89
Female,Driver,8.62,6.37,6.41,2.6,77
Male,Manual Laborer,11.6,1.25,8.68,2.47,66
Female,Manual Laborer,10.74,1.0,9.27,2.99,73
Male,Healthcare Worker,10.77,3.78,6.45,3.0,97
Male,Office Worker,9.54,4.93,7.27,2.26,75
Male,Consultant,7.55,9.15,7.01,0.3,78
Female,Scientist,7.95,6.56,6.66,2.83,90
Male,Technician,9.59,3.99,8.03,2.38,89
Female,Teacher,6.65,7.39,7.99,1.96,93
Male,Freelancer,6.51,8.3,7.48,1.72,85
Female,Entrepreneur,14.64,1.62,7.17,0.56,73
Male,Entrepreneur,15.77,1.0,5.25,1.98,75
Female,Freelancer,8.0,8.26,6.83,0.91,95
Female,Engineer,8.45,9.48,5.5,0.56,94
Male,Entrepreneur,15.02,2.07,4.77,2.13,68
Male,Manual Laborer,9.86,7.72,4.73,1.69,84
Female,Driver,8.56,9.79,5.49,0.16,78
Female,Scientist,10.89,2.63,8.56,1.92,78
Male,Office Worker,7.37,8.62,8.01,0.0,100
Male,Scientist,7.98,7.58,7.89,0.55,87
Female,Teacher,7.64,4.95,8.95,2.47,84
Male,Engineer,7.37,5.7,8.23,2.7,86
Male,Freelancer,7.47,5.17,8.95,2.41,87
Female,Entrepreneur,12.69,3.04,6.2,2.07,77
Female,Manager,12.15,3.2,8.56,0.09,72
Female,Technician,9.75,5.94,5.79,2.53,73
Male,Office Worker,9.56,5.66,6.38,2.4,82
Male,Office Worker,8.54,5.44,7.02,3.0,84
Male,Artist,8.81,4.37,10.83,0.0,64
Male,Retail Worker,7.71,8.7,6.07,1.53,89
Female,Retail Worker,7.74,10.77,5.49,0.0,71
Male,Engineer,8.74,3.38,9.33,2.55,75
Male,Artist,4.88,9.29,6.83,3.0,94
Female,Driver,8.75,7.79,7.46,0.0,100
Male,Manager,12.61,1.0,7.96,2.43,76
Female,Teacher,6.91,9.93,6.49,0.67,94
Male,Retail Worker,7.74,9.89,5.67,0.69,100
Male,Manual Laborer,11.97,4.78,5.52,1.73,80
Female,Engineer,7.8,6.58,7.04,2.58,98
Male,Teacher,6.12,9.92,6.61,1.35,87
Male,Manager,9.12,5.42,8.05,1.41,88
Female,Freelancer,7.64,5.88,10.48,0.0,79
Female,Technician,7.57,9.2,6.15,1.09,79
Male,Engineer,8.88,8.85,6.27,0.0,84
Male,Artist,6.68,7.1,9.11,1.11,89
Female,Freelancer,6.15,9.61,6.6,1.64,76
Male,Engineer,7.54,6.22,7.96,2.28,95
Male,Scientist,8.29,4.94,9.29,1.48,73
Male,Retail Worker,6.24,9.53,8.23,0.0,81
Female,Driver,8.09,7.41,7.68,0.82,82
Male,Technician,8.06,7.66,7.23,1.06,81
Male,Scientist,0.86,5.42,17.47,0.24,43
Female,Consultant,8.38,8.62,6.96,0.04,86
Female,Manager,13.46,1.0,7.66,1.88,73
Female,Office Worker,9.33,5.97,6.89,1.81,73
Male,Teacher,19.03,3.4,1.56,0.0,39
Female,Driver,10.98,2.72,7.3,3.0,85
Male,Scientist,7.29,7.8,8.45,0.45,80
Male,Artist,5.15,7.57,8.29,3.0,91
Female,Freelancer,5.81,8.37,8.17,1.65,84
Female,Retail Worker,6.58,10.66,6.63,0.13,92
Female,Teacher,7.13,9.42,6.98,0.47,78
Female,Entrepreneur,11.68,3.07,7.23,2.02,77
Female,Retail Worker,8.62,5.95,8.37,1.06,75
Female,Freelancer,6.08,7.46,7.46,3.0,100
Female,Entrepreneur,13.99,1.59,5.43,3.0,76
Female,Driver,9.81,6.57,6.44,1.18,77
Male,Teacher,8.71,8.07,6.49,0.73,69
Female,Consultant,10.69,7.93,5.38,0.0,83
Male,Consultant,3.55,5.31,15.1,0.04,65
Male,Engineer,8.64,2.72,10.25,2.39,77
Male,Freelancer,10.16,3.64,8.28,1.92,84
Male,Artist,8.97,9.98,4.97,0.08,88
Male,Office Worker,8.99,6.25,8.62,0.14,91
Female,Engineer,9.18,5.86,6.27,2.68,87
Male,Entrepreneur,13.81,3.3,6.51,0.38,68
Male,Consultant,10.3,6.67,6.97,0.06,74
Male,Engineer,8.21,8.14,7.65,0.0,75
Male,Driver,11.09,2.69,8.13,2.08,95
Female,Engineer,7.59,6.14,8.29,1.98,91
Male,Scientist,7.83,11.04,4.83,0.29,78
Male,Office Worker,8.92,8.4,6.67,0.0,78
Male,Teacher,7.85,7.19,8.26,0.7,69
Male,Manager,9.59,6.59,5.21,2.6,84
Female,Manual Laborer,9.73,4.48,8.72,1.07,83
Male,Engineer,9.52,3.63,9.57,1.28,70
Male,Teacher,8.72,5.55,8.36,1.37,100
Female,Freelancer,8.97,4.32,8.83,1.88,88
Male,Retail Worker,8.16,5.15,8.47,2.22,73
Female,Freelancer,6.57,7.36,7.22,2.85,89
Female,Entrepreneur,10.77,3.52,7.59,2.12,77
Female,Consultant,7.55,5.05,10.25,1.14,77
Male,Office Worker,7.01,9.73,7.26,0.0,76
Female,Freelancer,11.66,4.16,6.92,1.26,86
Female,Healthcare Worker,10.64,4.41,7.39,1.57,84
Male,Freelancer,6.95,8.91,6.25,1.89,83
Female,Driver,10.01,6.38,7.6,0.0,85
Female,Office Worker,9.02,5.53,7.12,2.34,82
Male,Manager,10.54,3.53,8.49,1.43,72
Male,Office Worker,7.35,8.73,7.7,0.23,84
Female,Manager,13.49,4.37,5.83,0.32,73
Female,Healthcare Worker,9.16,4.32,7.61,2.91,81
Male,Manager,10.86,1.0,9.34,2.81,75
Male,Freelancer,7.37,3.38,10.26,3.0,69
Female,Retail Worker,8.5,5.01,7.73,2.76,96
Male,Artist,4.41,12.59,5.77,1.23,94
Male,Driver,11.71,3.37,6.07,2.84,59
Female,Driver,8.18,6.99,8.05,0.78,100
Female,Artist,8.49,6.53,8.94,0.05,79
Male,Entrepreneur,10.68,3.98,7.14,2.2,81
Female,Manual Laborer,9.86,3.33,9.83,0.98,70
Female,Consultant,8.22,5.46,7.89,2.43,89
Male,Teacher,7.98,4.13,10.83,1.06,73
Female,Artist,5.54,12.61,4.86,0.98,96
Female,Manager,10.61,3.69,7.61,2.1,95
Male,Scientist,10.86,4.68,6.54,1.93,89
Male,Driver,10.79,6.16,6.43,0.62,73
Male,Freelancer,10.0,2.17,10.79,1.05,72
Female,Technician,7.39,6.53,7.09,3.0,86
Male,Teacher,7.74,8.1,5.58,2.59,83
Female,Teacher,8.88,7.66,5.47,1.98,87
Male,Manual Laborer,8.57,7.5,6.35,1.59,71
Female,Office Worker,9.58,7.45,6.23,0.74,82
Female,Driver,10.1,4.11,8.14,1.64,94
Female,Entrepreneur,12.11,5.64,4.82,1.43,75
Female,Office Worker,7.35,9.2,5.25,2.2,89
Female,Artist,8.12,5.67,7.82,2.39,85
Female,Technician,7.04,8.84,6.99,1.14,98
Male,Manager,11.77,3.93,7.39,0.91,62
Male,Artist,6.42,8.84,8.49,0.25,79
Male,Scientist,9.76,6.95,5.81,1.47,87
Female,Engineer,9.71,9.96,4.12,0.21,67
Male,Office Worker,9.24,6.15,7.03,1.58,80
Male,Scientist,9.02,5.53,6.68,2.78,65
Male,Artist,9.4,5.48,6.96,2.16,69
Female,Technician,8.06,4.43,9.47,2.04,81
Female,Manager,9.52,4.62,8.85,1.02,74
Male,Artist,5.45,8.5,8.68,1.37,75
Female,Office Worker,8.41,4.19,8.68,2.72,91
Male,Technician,8.14,6.96,7.16,1.74,84
Male,Freelancer,11.7,3.84,7.82,0.65,79
Female,Entrepreneur,12.39,1.58,8.72,1.31,55
Female,Driver,8.3,8.52,6.03,1.14,84
Male,Manager,9.73,5.29,8.84,0.13,82
Male,Freelancer,11.71,1.0,9.05,2.24,74
Male,Driver,8.57,6.91,7.64,0.89,84
Male,Artist,9.39,6.76,6.56,1.28,80
Female,Consultant,8.08,7.14,7.11,1.67,94
Male,Engineer,0.8,17.43,3.4,2.37,74
Male,Driver,11.48,2.09,9.81,0.62,65
Female,Retail Worker,22.02,1.23,0.74,0.0,25
Female,Retail Worker,8.85,7.35,5.9,1.91,87
Male,Healthcare Worker,10.92,7.46,4.89,0.72,75
Female,Manual Laborer,8.1,6.51,8.66,0.72,93
Female,Engineer,23.82,0.16,0.02,0.0,25
Female,Engineer,8.42,7.53,6.79,1.26,69
Male,Manual Laborer,9.96,3.62,9.76,0.67,75
Female,Manual Laborer,8.75,4.55,10.62,0.08,81
Female,Manager,8.77,7.03,6.95,1.26,100
Female,Manager,8.09,8.82,5.57,1.51,79
Male,Scientist,0.03,5.06,18.44,0.47,42
Female,Teacher,8.47,8.44,5.0,2.1,82
Female,Technician,7.57,5.03,9.07,2.34,87
Female,Freelancer,10.82,1.76,8.42,3.0,94
Male,Technician,9.33,4.18,9.11,1.38,78
Female,Freelancer,11.91,4.29,7.45,0.35,78
Female,Manager,9.79,3.98,9.4,0.83,69
Male,Consultant,7.94,2.75,11.03,2.29,66
Male,Manager,11.07,3.41,6.74,2.77,77
Female,Entrepreneur,10.4,4.37,7.31,1.91,89
Female,Retail Worker,7.2,7.12,6.96,2.72,100
Male,Engineer,8.35,5.68,8.52,1.45,88
Female,Driver,8.3,5.17,7.66,2.87,85
Female,Freelancer,8.1,3.17,10.55,2.18,64
Male,Teacher,7.6,6.93,8.01,1.46,82
Female,Scientist,9.05,2.95,9.48,2.53,83
Female,Manager,13.44,1.0,6.56,3.0,77
Male,Manager,9.09,2.52,9.53,2.86,80
Female,Driver,10.57,3.03,8.48,1.92,74
Male,Artist,7.8,3.75,9.83,2.62,75
Male,Manager,13.46,2.87,6.42,1.25,71
Male,Freelancer,6.1,9.66,6.18,2.06,87
Female,Manual Laborer,11.17,2.36,8.22,2.25,75
Male,Teacher,6.3,9.29,6.48,1.93,72
Male,Healthcare Worker,9.72,6.6,7.17,0.51,73
Male,Driver,11.94,1.0,8.21,2.85,83
Male,Artist,8.5,3.8,9.55,2.15,80
Female,Retail Worker,7.32,7.78,7.77,1.13,100
Male,Driver,10.19,2.28,10.6,0.92,69
Female,Office Worker,8.04,8.1,7.0,0.86,85
Female,Consultant,8.38,7.37,8.11,0.14,92
Female,Engineer,7.78,11.44,4.44,0.34,86
Female,Artist,6.92,8.42,8.16,0.5,86
Male,Retail Worker,7.87,7.7,7.51,0.92,76
Male,Driver,11.81,5.36,5.75,1.07,76
Female,Retail Worker,9.66,7.85,6.49,0.0,88
Male,Teacher,6.61,7.18,8.3,1.9,75
Male,Artist,6.04,9.6,7.99,0.36,97
Female,Manager,13.62,1.16,7.85,1.38,81
Male,Scientist,8.23,9.67,6.1,0.0,87
Female,Manager,9.54,5.99,7.55,0.93,84
Male,Consultant,8.72,5.44,7.92,1.92,84
Male,Teacher,7.55,8.67,6.41,1.37,92
Female,Healthcare Worker,10.2,2.47,8.41,2.91,77
Male,Entrepreneur,10.8,3.46,7.87,1.87,74
Female,Manual Laborer,10.71,5.85,4.45,3.0,86
Female,Manager,13.31,1.0,7.99,1.7,84
Female,Freelancer,0.2,17.98,0.0,5.81,86
Female,Entrepreneur,15.72,1.59,6.43,0.26,51
Female,Freelancer,1.76,4.34,17.25,0.64,60
Male,Driver,9.32,6.3,7.92,0.47,72
Female,Manager,9.74,6.28,7.07,0.9,95
Female,Manual Laborer,9.95,2.52,9.49,2.04,73
Female,Teacher,7.23,6.51,9.56,0.7,86
Male,Office Worker,2.59,18.1,2.03,1.28,77
Male,Office Worker,7.91,7.77,8.0,0.32,78
Male,Entrepreneur,14.46,1.92,7.57,0.06,76
Male,Retail Worker,7.72,9.41,4.42,2.45,77
Male,Retail Worker,6.46,6.16,8.5,2.88,87
Female,Teacher,6.29,9.05,6.15,2.51,100
Female,Manager,8.66,7.5,6.17,1.66,69
Female,Scientist,10.13,2.9,7.97,3.0,90
Male,Scientist,9.0,3.78,9.92,1.3,79
Female,Technician,9.62,5.74,5.92,2.71,97
Female,Consultant,11.78,1.0,8.85,2.37,72
Male,Manual Laborer,8.8,4.02,9.46,1.72,67
Female,Technician,9.06,5.65,8.91,0.37,88
Female,Consultant,9.33,7.71,5.25,1.71,75
Female,Freelancer,8.29,5.94,8.89,0.88,77
Male,Technician,8.9,9.35,3.91,1.84,78
Male,Technician,9.1,5.1,7.9,1.89,86
Female,Entrepreneur,12.04,2.55,6.41,3.0,93
Male,Freelancer,6.62,10.05,7.25,0.07,93
Male,Driver,10.25,3.78,9.59,0.39,66
Male,Artist,8.38,7.68,6.07,1.87,72
Female,Manager,12.88,2.88,6.12,2.11,77
Female,Freelancer,6.78,8.44,6.79,1.99,82
Female,Manager,11.98,1.53,9.67,0.82,78
Female,Consultant,10.0,5.51,7.61,0.89,96
Male,Entrepreneur,13.52,1.19,8.17,1.12,76
Female,Freelancer,5.63,9.65,5.72,3.0,97
Female,Manual Laborer,10.16,5.6,6.06,2.17,85
Female,Technician,8.37,7.22,7.24,1.17,88
Male,Retail Worker,6.42,9.65,5.83,2.1,91
Female,Technician,9.9,3.04,8.82,2.23,77
Male,Engineer,8.38,6.53,6.59,2.5,86
Male,Teacher,8.04,4.92,10.25,0.78,76
Female,Scientist,8.79,8.7,4.88,1.63,76
Female,Artist,6.69,10.23,6.98,0.1,91
Female,Technician,7.21,7.78,7.33,1.69,89
Male,Artist,9.33,8.34,6.02,0.31,70
Male,Manager,12.63,3.33,7.18,0.86,72
Male,Freelancer,11.24,4.12,6.98,1.66,84
Male,Freelancer,5.13,9.48,8.74,0.65,87
Female,Manual Laborer,11.58,1.0,8.89,2.53,79
Male,Technician,8.83,4.58,7.59,3.0,87
Male,Driver,11.79,3.54,8.67,0.0,68
Male,Artist,9.27,8.65,5.64,0.44,84
Female,Manual Laborer,9.53,6.64,7.01,0.82,82
Male,Driver,10.99,1.0,9.32,2.69,71
Female,Teacher,6.08,7.93,9.68,0.31,76
Male,Manual Laborer,9.2,3.53,9.17,2.11,78
Male,Driver,11.31,3.53,6.66,2.51,76
Female,Engineer,8.09,2.97,12.31,0.63,63
Female,Retail Worker,9.46,7.18,5.93,1.43,90
Female,Entrepreneur,5.46,3.71,14.64,0.19,61
Female,Freelancer,5.87,10.2,5.64,2.29,87
Female,Technician,8.23,7.57,6.61,1.59,86
Male,Artist,9.49,6.05,7.72,0.74,73
Male,Retail Worker,9.87,4.13,7.48,2.52,81
Female,Healthcare Worker,10.24,3.75,9.61,0.39,72
Female,Teacher,8.42,6.01,7.85,1.73,100
Male,Driver,11.49,2.68,8.41,1.42,80
Male,Engineer,9.69,2.98,8.54,2.79,83
Male,Manual Laborer,1.34,16.81,3.1,2.75,89
Male,Office Worker,7.24,6.38,7.93,2.45,78
Female,Office Worker,7.28,8.68,7.47,0.56,87
Male,Teacher,8.59,8.29,6.7,0.41,85
Male,Consultant,9.7,4.18,9.66,0.46,61
Female,Engineer,0.32,5.3,18.22,0.16,56
Female,Healthcare Worker,10.69,7.64,5.01,0.66,79
Female,Healthcare Worker,11.25,2.39,7.97,2.39,89
Male,Artist,4.45,10.51,6.54,2.5,83
Female,Engineer,8.17,8.13,5.27,2.42,88
Male,Artist,4.75,8.79,9.05,1.42,73
Male,Office Worker,8.01,6.53,7.35,2.11,90
Male,Manual Laborer,3.18,5.3,15.01,0.51,63
Female,Scientist,8.87,7.89,4.77,2.47,91
Female,Manager,8.18,5.28,9.18,1.36,83
Female,Freelancer,9.03,4.03,8.44,2.5,82
Female,Teacher,8.51,4.09,9.75,1.65,85
Female,Teacher,6.83,7.88,6.54,2.75,96
Female,Healthcare Worker,11.87,4.8,5.55,1.78,94
Male,Healthcare Worker,10.93,1.94,8.14,3.0,90
Female,Teacher,7.32,6.23,7.72,2.73,100
Male,Entrepreneur,12.25,3.51,7.54,0.7,71
Male,Manual Laborer,8.49,8.97,4.75,1.79,76
Male,Freelancer,11.56,9.32,3.13,0.0,55
Female,Freelancer,11.58,2.65,9.11,0.66,67
Male,Engineer,8.75,5.89,9.36,0.0,78
Male,Driver,11.01,3.51,7.93,1.55,73
Male,Office Worker,7.17,9.29,6.25,1.29,72
Male,Scientist,7.27,8.85,7.14,0.75,94
Male,Freelancer,9.02,8.48,6.14,0.36,83
Male,Teacher,18.05,4.73,1.21,0.0,40
Male,Artist,5.94,8.9,7.75,1.41,100
